SDGNumber,SDGTitle,TargetsNumber,Targets,IndicatorsNumber,Indicators,UNSDIndicatorCodes,JRCKeywords
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.5,นำและดำเนินการตามระบบการส่งเสริมการลงทุนสำหรับประเทศที่พัฒนาน้อยที่สุด,17.5.1,จำนวนประเทศที่นำมาใช้และดำเนินการตามระบบการส่งเสริมการลงทุนสำหรับประเทศกำลังพัฒนารวมถึงประเทศที่พัฒนาน้อยที่สุด,C170502,"['ระบอบการส่งเสริมการลงทุน', 'การลงทุนโดยตรงจากต่างประเทศในประเทศกำลังพัฒนาน้อยที่สุด', 'กระแสการลงทุนโดยตรงจากต่างประเทศ', 'การลงทุนด้านการเงินในประเทศกำลังพัฒนา', 'การลงทุนด้านการเงินในประเทศกำลังพัฒนาล่าสุด', 'อุปสรรคต่อการลงทุนภาคเอกชนประเทศกำลังพัฒนา ',' สนับสนุนโครงการการลงทุน ',' ส่งเสริมการลงทุนในประเทศกำลังพัฒนา ',' สินเชื่อสาธารณะที่น้อยที่สุดประเทศที่พัฒนาแล้ว ',' ประเทศกำลังพัฒนาเงินกู้ยืมสาธารณะ ',' การระดมพลของประเทศกำลังพัฒนาภาครัฐและเอกชน 'ลดความเสี่ยงด้านการลงทุนประเทศกำลังพัฒนาประเทศกำลังพัฒนา',' การส่งเสริมการลงทุนภาคเอกชน ',' บรรยากาศการลงทุนในประเทศกำลังพัฒนา ',' นักลงทุนต่างชาติ ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.6,เพิ่มความร่วมมือด้านเหนือ-ใต้-ใต้ใต้-ใต้และสามเหลี่ยมความร่วมมือระดับภูมิภาคและระหว่างประเทศเกี่ยวกับการเข้าถึงวิทยาศาสตร์เทคโนโลยีและนวัตกรรมและเพิ่มการแบ่งปันความรู้เกี่ยวกับเงื่อนไขที่ตกลงร่วมกันรวมถึงการประสานงานที่ดีขึ้นระหว่างกลไกที่มีอยู่โดยเฉพาะในระดับสหประชาชาติและผ่านกลไกการอำนวยความสะดวกด้านเทคโนโลยีระดับโลก,17.6.1,แก้ไขการสมัครรับข้อมูลบรอดแบนด์อินเทอร์เน็ตต่อ 100 คนโดย Speed5,C170602,"['ข้อตกลงความร่วมมือด้านเทคโนโลยี', 'กลไกการอำนวยความสะดวกด้านเทคโนโลยีระดับโลก', 'ความคิดริเริ่มด้านเทคโนโลยีร่วม', 'ร่วมมือกันในการวิจัยและนวัตกรรม', 'ความร่วมมือด้านเทคโนโลยี', 'ความร่วมมือด้านวิทยาศาสตร์', 'ความร่วมมือด้านนวัตกรรม', 'หุ้นส่วนในนวัตกรรมนวัตกรรม',' Share Innovation ',' Share Technology ',' การแบ่งปันความรู้ ',' การอำนวยความสะดวกด้านเทคโนโลยี ',' ความร่วมมือด้านเทคโนโลยี ',' ข้อตกลงเทคโนโลยี ',' ความร่วมมือทางวิทยาศาสตร์ ',' การถ่ายโอนเทคโนโลยี ',' ความรู้เครื่องมือและการกระทำ ',' GPEDC ',' หุ้นส่วนระดับโลกเพื่อความร่วมมือด้านการพัฒนาที่มีประสิทธิภาพ ',' การทำงานร่วมกันเกี่ยวกับเทคโนโลยี ',' การทำงานร่วมกันทางวิทยาศาสตร์ ',' การทำงานร่วมกันเกี่ยวกับนวัตกรรม ',' หุ้นส่วนในการวิจัย ',' ความร่วมมือในการวิจัย ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.7,ส่งเสริมการพัฒนาการถ่ายโอนการเผยแพร่และการแพร่กระจายของเทคโนโลยีเสียงสิ่งแวดล้อมไปยังประเทศกำลังพัฒนาในแง่ที่เอื้ออำนวยรวมถึงเงื่อนไขสัมปทานและพิเศษตามที่ตกลงร่วมกัน,17.7.1,จำนวนเงินทุนทั้งหมดสำหรับประเทศกำลังพัฒนาเพื่อส่งเสริมการพัฒนาการถ่ายโอนการเผยแพร่และการแพร่กระจายของเทคโนโลยีเสียงสิ่งแวดล้อม,C170701,"['เทคโนโลยีในประเทศกำลังพัฒนา', 'การเผยแพร่เทคโนโลยีในประเทศกำลังพัฒนา', 'การแพร่กระจายของเทคโนโลยีในประเทศกำลังพัฒนา', 'ประเทศกำลังพัฒนาเทคโนโลยี', 'การถ่ายโอนเทคโนโลยีในประเทศกำลังพัฒนา']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.8,ดำเนินการอย่างเต็มที่กับธนาคารเทคโนโลยีและวิทยาศาสตร์เทคโนโลยีและกลไกการสร้างความสามารถในการสร้างนวัตกรรมสำหรับประเทศที่พัฒนาน้อยที่สุดภายในปี 2560 และเพิ่มการใช้เทคโนโลยีการเปิดใช้งานโดยเฉพาะเทคโนโลยีสารสนเทศและการสื่อสารโดยเฉพาะ,17.8.1,สัดส่วนของบุคคลที่ใช้อินเทอร์เน็ต,C170801,"['เทคโนโลยีในประเทศที่พัฒนาน้อยที่สุด', 'อินเทอร์เน็ตในประเทศที่พัฒนาน้อยที่สุด', 'ICT ในประเทศที่พัฒนาน้อยที่สุด', 'นวัตกรรมในประเทศที่พัฒนาน้อยที่สุด', 'การสร้างขีดความสามารถทางวิทยาศาสตร์', 'การสร้างความสามารถด้านเทคโนโลยี', 'ความสามารถในการสร้างสรรค์นวัตกรรม',-การสร้าง ',' การสร้างขีดความสามารถในนวัตกรรม ',' การสร้างขีดความสามารถในเทคโนโลยี ',' การสร้างขีดความสามารถในวิทยาศาสตร์ ',' การทำงานร่วมกันระหว่างประเทศเกี่ยวกับเทคโนโลยี ',' ความร่วมมือด้านเทคโนโลยีสารสนเทศและการสื่อสาร ',' ความร่วมมือใน ICT ',,,'เทคโนโลยีการทำงานร่วมกันและเทคโนโลยีการสื่อสาร', 'การทำงานร่วมกัน ICT', 'ความร่วมมือด้านไอซีที', 'เทคโนโลยีสารสนเทศและการสื่อสารระหว่างประเทศ', 'ความสามารถด้าน ICT ในประเทศที่พัฒนาน้อยที่สุด']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.9,"เพิ่มการสนับสนุนระหว่างประเทศสำหรับการดำเนินการสร้างกำลังการผลิตที่มีประสิทธิภาพและตรงเป้าหมายในประเทศกำลังพัฒนาเพื่อสนับสนุนแผนระดับชาติเพื่อดำเนินการตามเป้าหมายการพัฒนาที่ยั่งยืนทั้งหมดรวมถึงผ่านทางเหนือ-ใต้, ใต้-ใต้และความร่วมมือสามเหลี่ยม",17.9.1,"มูลค่าเงินดอลลาร์ของความช่วยเหลือทางการเงินและเทคนิค (รวมถึงความร่วมมือทางเหนือ-ใต้, ใต้-ใต้และสามเหลี่ยม) มุ่งมั่นที่จะไปยังประเทศกำลังพัฒนา",C170901,"['ความช่วยเหลือทางการเงินในการพัฒนา', 'ความช่วยเหลือด้านเทคนิคในการพัฒนา', 'ความร่วมมือทางใต้ใต้', 'ความร่วมมือทางใต้ใต้', 'ความร่วมมือรูปสามเหลี่ยม', 'สนับสนุนการสร้างขีดความสามารถในประเทศกำลังพัฒนา', 'การสร้างขีดความสามารถในประเทศที่พัฒนาน้อยที่สุด''แผนแห่งชาติเพื่อดำเนินการตามเป้าหมายการพัฒนาที่ยั่งยืน', 'แผนแห่งชาติในการดำเนินการตาม SDGS', 'แผนแห่งชาติเพื่อดำเนินการพัฒนาอย่างยั่งยืน', 'ความร่วมมือในการพัฒนาอย่างยั่งยืน', 'กองทุนยุโรปเพื่อการพัฒนาที่ยั่งยืน'ปรับปรุงการลงทุน ',' EFSD ',' การสนับสนุนการสร้างขีดความสามารถในประเทศกำลังพัฒนา ',' สนับสนุนการเพิ่มขีดความสามารถในประเทศกำลังพัฒนา ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.10,ส่งเสริมระบบการซื้อขายพหุภาคีที่ไม่เลือกปฏิบัติและเป็นสากลตามกฎ,17.10.1,อัตราค่าไฟฟ้าทั่วโลกโดยเฉลี่ย,C171001,"['ข้อตกลงการค้าเพื่อการพัฒนาที่ยั่งยืน', 'หุ้นส่วนการค้า', 'ความสัมพันธ์ทางการค้าทั่วโลก', 'กฎการค้าที่ก้าวหน้าและทันสมัย', 'ส่งเสริมการเติบโตอย่างยั่งยืนโดยการขยายการค้า', 'กฎสำหรับการค้าโลก', 'การค้าที่รับผิดชอบ', 'การค้าที่เป็นธรรม', 'การค้าที่โปร่งใส', 'การค้าจริยธรรม', 'การค้าที่ยั่งยืน', 'การพัฒนาที่ยั่งยืนในนโยบายการค้า', 'กฎด้วยระบบการค้าโลก', 'วาระการค้าเพื่อส่งเสริมการพัฒนาที่ยั่งยืน', 'นโยบายการค้า'เพื่อการพัฒนาที่ยั่งยืน ',' การค้าเพื่อส่งเสริมการพัฒนาที่ยั่งยืน ',' นโยบายการค้าเพื่อส่งเสริมเสาหลักทางสังคมและสิ่งแวดล้อมของการพัฒนาที่ยั่งยืน ',' การค้าและการพัฒนาที่ยั่งยืน ',' นโยบายการค้าในการสนับสนุนการพัฒนาที่ยั่งยืน 'ช่วยในการอำนวยความสะดวกในการค้า ',' เสริมสร้างความร่วมมือด้านกฎระเบียบระหว่างประเทศเพื่อการค้า ',' ความร่วมมือด้านการค้าด้านกฎระเบียบ ',' กฎระเบียบทางการค้า ',' ต่อต้านการปฏิบัติทางการค้าที่ไม่เป็นธรรม ',' การค้าที่รับผิดชอบและเป็นธรรม ',' การกำจัดอุปสรรคทางการค้า ',' บังคับใช้กฎของการค้าโลก ',' ฟื้นฟู WTO ',' กฎที่ควบคุมการค้าโลกภายใน WTO ',' ระบบการซื้อขายพหุภาคี ',' กฎเพื่อควบคุมการค้าโลก ',' ระบบการซื้อขายแบบเปิด ',' ข้อตกลงการค้าที่เข้ากันได้กับ WTO ','การส่งเสริมการค้าเสรี', 'เขตการค้าเสรีทวีปแอฟริกา', 'Afcfta', 'ระบบการค้าที่เป็นธรรมและเปิด', 'อุปสรรคการค้า', 'ผลประโยชน์ทางการค้าของสหภาพยุโรป', 'นโยบายการค้า', 'การอำนวยความสะดวกทางการค้า', 'เศรษฐกิจในระดับภูมิภาคการบูรณาการ ',' เขตการค้าเสรี ',' การอำนวยความสะดวกทางการค้าในความร่วมมือด้านกฎระเบียบระหว่างประเทศ ',' ข้อตกลงความร่วมมือทางเศรษฐกิจ ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.11,เพิ่มการส่งออกของประเทศกำลังพัฒนาอย่างมีนัยสำคัญโดยเฉพาะอย่างยิ่งในมุมมองที่จะเพิ่มส่วนแบ่งการส่งออกทั่วโลกของประเทศที่พัฒนาน้อยที่สุดเป็นสองเท่าภายในปี 2563,17.11.1,ประเทศกำลังพัฒนาและส่วนแบ่งการส่งออกทั่วโลกของประเทศที่พัฒนาแล้ว,C171101,"['ประเทศกำลังพัฒนาส่งออกทั่วโลก', 'การส่งออกทั่วโลกน้อยที่สุดประเทศที่พัฒนาแล้ว', 'การส่งออกทั่วโลกมีส่วนร่วมในประเทศกำลังพัฒนา', 'เพิ่มการส่งออกของประเทศกำลังพัฒนา', 'เพิ่มการส่งออกของประเทศที่พัฒนาน้อยที่สุด', 'เพิ่มการส่งออกของแอฟริกาในแอฟริกา',' เพิ่มการส่งออกเพื่อปรับปรุงความสมดุลทางการค้าของประเทศกำลังพัฒนา ',' กลยุทธ์การส่งออก ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.12,ตระหนักถึงการใช้งานการเข้าถึงตลาดปลอดภาษีและโควต้าฟรีในเวลาที่ยาวนานสำหรับประเทศที่พัฒนาน้อยที่สุดทั้งหมดซึ่งสอดคล้องกับการตัดสินใจขององค์การการค้าโลกรวมถึงการสร้างความมั่นใจว่ากฎพิเศษของต้นกำเนิดที่ใช้บังคับกับการนำเข้าจากประเทศที่พัฒนาน้อยที่สุดนั้นมีความโปร่งใสและเรียบง่ายและมีส่วนร่วมในการอำนวยความสะดวกในการเข้าถึงตลาด,17.12.1,อัตราภาษีเฉลี่ยที่ต้องเผชิญกับประเทศกำลังพัฒนาประเทศที่พัฒนาน้อยที่สุดและรัฐกำลังพัฒนาเกาะเล็ก ๆ,C171201,"['ภาษีที่ต้องเผชิญกับประเทศกำลังพัฒนา', 'ภาษีที่ต้องเผชิญกับประเทศที่พัฒนาน้อยที่สุด', 'ภาษีที่ต้องเผชิญกับประเทศกำลังพัฒนาเกาะเล็ก', 'ประเทศกำลังพัฒนาตลาด', 'การเข้าถึงตลาดที่พัฒนาน้อยที่สุด', 'การเข้าถึงตลาดขนาดเล็ก', ','การเข้าถึงตลาดปลอดภาษีสำหรับประเทศที่พัฒนาน้อยที่สุด ',' การเข้าถึงตลาดฟรีโควต้าสำหรับประเทศที่พัฒนาน้อยที่สุด ',' ข้อตกลงการค้ากับการพัฒนา coutries ',' ความช่วยเหลือสำหรับกลยุทธ์การค้า ',' กฎการค้าที่โปร่งใส ',' กฎภาษีสำหรับประเทศกำลังพัฒนา',' GSP+',' ทุกอย่างยกเว้นแขน ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.13,เพิ่มความมั่นคงทางเศรษฐกิจมหภาคระดับโลกรวมถึงผ่านการประสานงานนโยบายและการเชื่อมโยงนโยบาย,17.13.1,แผงควบคุมเศรษฐกิจมหภาค,C171301,"['แดชบอร์ดเศรษฐศาสตร์มหภาค', 'ความมั่นคงทางเศรษฐกิจมหภาค', 'การประสานงานนโยบาย', 'เศรษฐกิจที่มีความเสี่ยงต่ำต่อแรงกระแทกภายนอก', 'ความไม่แน่นอนทางเศรษฐกิจมหภาค', 'การเชื่อมโยงนโยบายมหภาค', 'การประสานงานทางเศรษฐกิจมหภาค', 'สถานการณ์เศรษฐกิจมหภาค'ความมั่นคงทางเศรษฐกิจ ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.14,ปรับปรุงการเชื่อมโยงนโยบายสำหรับการพัฒนาที่ยั่งยืน,17.14.1,จำนวนประเทศที่มีกลไกในการปรับปรุงการเชื่อมโยงนโยบายของการพัฒนาอย่างยั่งยืน,C171401,"['การเชื่อมโยงนโยบายเพื่อการพัฒนาอย่างยั่งยืน', 'การส่งเสริมอย่างเป็นระบบของการเสริมกำลังการกระทำของนโยบายร่วมกัน', 'ลดความขัดแย้งและการสร้างการทำงานร่วมกันระหว่างนโยบายที่แตกต่างกัน', 'การรวมนโยบายที่สอดคล้องกัน', 'คำนึงถึงวัตถุประสงค์การพัฒนาในนโยบาย', 'PCD', 'PCSD', 'การเชื่อมโยงนโยบายเพื่อการพัฒนา']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.15,เคารพพื้นที่นโยบายและความเป็นผู้นำของแต่ละประเทศในการกำหนดและดำเนินการตามนโยบายสำหรับการกำจัดความยากจนและการพัฒนาที่ยั่งยืน,17.15.1,ขอบเขตการใช้กรอบผลลัพธ์และเครื่องมือการวางแผนของประเทศโดยผู้ให้บริการความร่วมมือด้านการพัฒนา,C171501,"['นโยบายการกำจัดความยากจน', 'นโยบายการพัฒนาที่ยั่งยืน', 'เคารพอำนาจอธิปไตย', 'ส่งเสริมความเป็นเจ้าของโดยประเทศ', 'นโยบายที่นำโดยประเทศเพื่อการกำจัดความยากจน', 'นโยบายที่นำโดยประเทศเพื่อการพัฒนาที่ยั่งยืน', 'นโยบายลดความยากจน', 'นโยบายส่งเสริมการพัฒนาที่ยั่งยืน', 'นโยบายมุ่งเน้นไปที่การพัฒนาที่ยั่งยืน', 'นโยบายมุ่งเน้นไปที่การลดความยากจน']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.16,ปรับปรุงความร่วมมือระดับโลกเพื่อการพัฒนาอย่างยั่งยืนซึ่งเสริมด้วยการเป็นหุ้นส่วนผู้มีส่วนได้ส่วนเสียที่หลากหลายที่ระดมและแบ่งปันความรู้ความเชี่ยวชาญเทคโนโลยีและทรัพยากรทางการเงินเพื่อสนับสนุนความสำเร็จของเป้าหมายการพัฒนาที่ยั่งยืนในทุกประเทศโดยเฉพาะประเทศกำลังพัฒนา,17.16.1,จำนวนประเทศที่รายงานความคืบหน้าในการตรวจสอบเฟรมเวิร์กการตรวจสอบหลายผู้มีส่วนได้ส่วนเสียที่สนับสนุนความสำเร็จของเป้าหมายการพัฒนาที่ยั่งยืน,C171601,"['หุ้นส่วนผู้มีส่วนได้ส่วนเสียหลายราย', 'การพัฒนาผู้มีส่วนได้ส่วนเสียหลายแห่ง', 'หุ้นส่วนเพื่อการพัฒนาอย่างยั่งยืน', 'หุ้นส่วนสำหรับ SDGS', 'พันธมิตรหลายผู้มีส่วนได้เสีย', 'แพลตฟอร์มสำหรับการสนทนาหลายผู้มีส่วนได้เสียแพลตฟอร์ม ',' แพลตฟอร์มผู้มีส่วนได้ส่วนเสียหลายแห่ง ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.17,ส่งเสริมและส่งเสริมความร่วมมือสาธารณะภาครัฐและประชาสังคมที่มีประสิทธิภาพสร้างประสบการณ์และกลยุทธ์การจัดหาหุ้นส่วนของพันธมิตร,17.17.1,จำนวนเงินดอลลาร์สหรัฐที่มุ่งมั่นที่จะเป็นหุ้นส่วนภาครัฐและเอกชนสำหรับโครงสร้างพื้นฐาน,C171702,"['หุ้นส่วนภาครัฐเอกชน', 'หุ้นส่วนภาคประชาสังคม', 'หุ้นส่วนสาธารณะ', 'หุ้นส่วนกับภาคเอกชน', 'ความร่วมมือกับภาคเอกชน', 'ความร่วมมือสาธารณะและเอกชน', 'ความร่วมมือกับ SME', 'หุ้นส่วนกับ SME', 'ความร่วมมือ SME ในประเทศกำลังพัฒนา', 'ภาคเอกชนเพื่อการพัฒนาอย่างยั่งยืน', 'บูรณาการวัตถุประสงค์การพัฒนาภาคเอกชนในกลยุทธ์การสนับสนุน', 'การมีส่วนร่วมของภาคเอกชนอย่างยั่งยืน', 'การมีส่วนร่วมของภาคเอกชนเพื่อการพัฒนา', 'การมีส่วนร่วมของ บริษัท ในยุโรปในประเทศกำลังพัฒนา ',' การสนับสนุนการพัฒนาภาคเอกชน ',' หุ้นส่วนภาคเอกชนในความร่วมมือการพัฒนา ',' หุ้นส่วนและข้อตกลงความร่วมมือระหว่างภาคเอกชนและสาธารณะ ',' ทำงานร่วมกับสหภาพยุโรปในสาขาการพัฒนาภาคเอกชน 'ความร่วมมือด้านนวัตกรรมทางธุรกิจระหว่างภาคเอกชนและภาครัฐ ',' สำรวจความร่วมมือที่เป็นไปได้กับภาคเอกชน ',' การเพิ่มความร่วมมือในแนวนอน ',' หุ้นส่วนภาครัฐเอกชน ',' หุ้นส่วนส่วนตัวและสาธารณะ ',' เข้าสู่การลงทุนภาคเอกชน 'บทสนทนา ',' แผนงานสำหรับภาคประชาสังคม ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.18,ภายในปี 2563 เพิ่มการสนับสนุนการสร้างขีดความสามารถให้กับประเทศกำลังพัฒนารวมถึงประเทศที่พัฒนาน้อยที่สุดและรัฐกำลังพัฒนาเกาะเล็ก ๆ เพื่อเพิ่มความพร้อมของข้อมูลคุณภาพสูงทันเวลาและเชื่อถือได้โดยรายได้เพศอายุเชื้อชาติเชื้อชาติสถานะความพิการที่ตั้งทางภูมิศาสตร์และลักษณะอื่น ๆ ที่เกี่ยวข้องในบริบทของชาติ,17.18.1,ตัวบ่งชี้ความสามารถทางสถิติสำหรับการติดตามเป้าหมายการพัฒนาที่ยั่งยืน,C171804,"['ความพร้อมใช้งานของข้อมูลที่แยกออกจากกัน', 'หลักการพื้นฐานของสถิติอย่างเป็นทางการ', 'ตัวชี้วัดการพัฒนาที่ยั่งยืน', 'กฎหมายสถิติแห่งชาติ', 'ความพร้อมของข้อมูลที่เชื่อถือได้', 'ความพร้อมใช้งานของข้อมูลในประเทศกำลังพัฒนา', 'ประเทศกำลังพัฒนาความรับผิดชอบข้อมูล''ความพร้อมใช้งานของข้อมูลในประเทศกำลังพัฒนา', 'ความพร้อมใช้งานของข้อมูลที่แยกออก', 'ข้อมูลในระดับชาติ', 'สถิติการพัฒนาที่ยั่งยืน', 'แผนสถิติแห่งชาติ', 'หุ้นส่วนในการรวบรวมข้อมูล', 'การรวบรวมข้อมูลในประเทศพัฒนา', 'รวบรวมข้อมูลในประเทศพัฒนา', 'รวบรวมข้อมูลในประเทศพัฒนา', 'การรวบรวมข้อมูลในประเทศพัฒนา', 'ตัวชี้วัดเพื่อการพัฒนาที่ยั่งยืน', 'สถิติอย่างเป็นทางการในประเทศกำลังพัฒนา', 'ระบบสถิติที่อ่อนแอและกลไก', 'Advocateสำหรับข้อมูลที่ดีขึ้นและดีขึ้นในประเทศกำลังพัฒนา ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.18,ภายในปี 2563 เพิ่มการสนับสนุนการสร้างขีดความสามารถให้กับประเทศกำลังพัฒนารวมถึงประเทศที่พัฒนาน้อยที่สุดและรัฐกำลังพัฒนาเกาะเล็ก ๆ เพื่อเพิ่มความพร้อมของข้อมูลคุณภาพสูงทันเวลาและเชื่อถือได้โดยรายได้เพศอายุเชื้อชาติเชื้อชาติสถานะความพิการที่ตั้งทางภูมิศาสตร์และลักษณะอื่น ๆ ที่เกี่ยวข้องในบริบทของชาติ,17.18.2,จำนวนประเทศที่มีกฎหมายสถิติแห่งชาติที่สอดคล้องกับหลักการพื้นฐานของสถิติอย่างเป็นทางการ,C171802,"['ความพร้อมใช้งานของข้อมูลที่แยกออกจากกัน', 'หลักการพื้นฐานของสถิติอย่างเป็นทางการ', 'ตัวชี้วัดการพัฒนาที่ยั่งยืน', 'กฎหมายสถิติแห่งชาติ', 'ความพร้อมของข้อมูลที่เชื่อถือได้', 'ความพร้อมใช้งานของข้อมูลในประเทศกำลังพัฒนา', 'ประเทศกำลังพัฒนาความรับผิดชอบข้อมูล''ความพร้อมใช้งานของข้อมูลในประเทศกำลังพัฒนา', 'ความพร้อมใช้งานของข้อมูลที่แยกออก', 'ข้อมูลในระดับชาติ', 'สถิติการพัฒนาที่ยั่งยืน', 'แผนสถิติแห่งชาติ', 'หุ้นส่วนในการรวบรวมข้อมูล', 'การรวบรวมข้อมูลในประเทศพัฒนา', 'รวบรวมข้อมูลในประเทศพัฒนา', 'รวบรวมข้อมูลในประเทศพัฒนา', 'การรวบรวมข้อมูลในประเทศพัฒนา', 'ตัวชี้วัดเพื่อการพัฒนาที่ยั่งยืน', 'สถิติอย่างเป็นทางการในประเทศกำลังพัฒนา', 'ระบบสถิติที่อ่อนแอและกลไก', 'Advocateสำหรับข้อมูลที่ดีขึ้นและดีขึ้นในประเทศกำลังพัฒนา ']"
17,เสริมความเข้มแข็งให้แก่กลไกการดำเนินงานและฟื้นฟูสภาพหุ้นส่วนความร่วมมือระดับโลกสำหรับการพัฒนาที่ยั่งยืน,17.18,ภายในปี 2563 เพิ่มการสนับสนุนการสร้างขีดความสามารถให้กับประเทศกำลังพัฒนารวมถึงประเทศที่พัฒนาน้อยที่สุดและรัฐกำลังพัฒนาเกาะเล็ก ๆ เพื่อเพิ่มความพร้อมของข้อมูลคุณภาพสูงทันเวลาและเชื่อถือได้โดยรายได้เพศอายุเชื้อชาติเชื้อชาติสถานะความพิการที่ตั้งทางภูมิศาสตร์และลักษณะอื่น ๆ ที่เกี่ยวข้องในบริบทของชาติ,17.18.3,จำนวนประเทศที่มีแผนสถิติแห่งชาติที่ได้รับการสนับสนุนอย่างเต็มที่และอยู่ระหว่างการดำเนินการโดยแหล่งเงินทุน,C171803,"['ความพร้อมใช้งานของข้อมูลที่แยกออกจากกัน', 'หลักการพื้นฐานของสถิติอย่างเป็นทางการ', 'ตัวชี้วัดการพัฒนาที่ยั่งยืน', 'กฎหมายสถิติแห่งชาติ', 'ความพร้อมของข้อมูลที่เชื่อถือได้', 'ความพร้อมใช้งานของข้อมูลในประเทศกำลังพัฒนา', 'ประเทศกำลังพัฒนาความรับผิดชอบข้อมูล''ความพร้อมใช้งานของข้อมูลในประเทศกำลังพัฒนา', 'ความพร้อมใช้งานของข้อมูลที่แยกออก', 'ข้อมูลในระดับชาติ', 'สถิติการพัฒนาที่ยั่งยืน', 'แผนสถิติแห่งชาติ', 'หุ้นส่วนในการรวบรวมข้อมูล', 'การรวบรวมข้อมูลในประเทศพัฒนา', 'รวบรวมข้อมูลในประเทศพัฒนา', 'รวบรวมข้อมูลในประเทศพัฒนา', 'การรวบรวมข้อมูลในประเทศพัฒนา', 'ตัวชี้วัดเพื่อการพัฒนาที่ยั่งยืน', 'สถิติอย่างเป็นทางการในประเทศกำลังพัฒนา', 'ระบบสถิติที่อ่อนแอและกลไก', 'Advocateสำหรับข้อมูลที่ดีขึ้นและดีขึ้นในประเทศกำลังพัฒนา ']"
