SDGNumber,SDGTitle,TargetsNumber,Targets,IndicatorsNumber,Indicators,UNSDIndicatorCodes,JRCKeywords
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.3,สร้างความมั่นใจในโอกาสที่เท่าเทียมกันและลดความไม่เท่าเทียมกันของผลลัพธ์รวมถึงการกำจัดกฎหมายนโยบายและการปฏิบัติที่เลือกปฏิบัติและการส่งเสริมกฎหมายนโยบายและการดำเนินการที่เหมาะสมในเรื่องนี้,10.3.1,สัดส่วนของการรายงานของประชากรที่รู้สึกว่าถูกเลือกปฏิบัติหรือถูกคุกคามในช่วง 12 เดือนที่ผ่านมาบนพื้นฐานของพื้นฐานของการเลือกปฏิบัติที่ห้ามภายใต้กฎหมายสิทธิมนุษยชนระหว่างประเทศระหว่างประเทศ,C200204,"['inequalities of outcome', 'discriminatory law', 'equal opportunity', 'discrimination', 'discriminatory practices', 'equality act', 'equality of outcome', 'equal treatment', 'inequalities of opportunity', 'disparities of opportunity', 'be discriminated', 'racism', 'homophobia', 'transphobia', 'religious intolerance', 'discriminatory policies', 'same opportunities for all', 'anti-discrimination legislation', 'accessibility non-discrimination', 'social cohesion']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.4,นำนโยบายมาใช้โดยเฉพาะนโยบายการคลังค่าจ้างและการคุ้มครองทางสังคมและบรรลุความเท่าเทียมกันมากขึ้นอย่างต่อเนื่อง,10.4.1,ส่วนแบ่งแรงงานของ GDP,C100401,"['social protection policy', 'fiscal equality', 'social protection transfer', 'equality and social policy', 'social equality', 'wage equality', 'progress equality', 'advance equality', 'increase equality', 'improve equality', 'enhance equality', 'Redistributive impact of fiscal policy']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.4,นำนโยบายมาใช้โดยเฉพาะนโยบายการคลังค่าจ้างและการคุ้มครองทางสังคมและบรรลุความเท่าเทียมกันมากขึ้นอย่างต่อเนื่อง,10.4.2,ผลกระทบการแจกจ่ายซ้ำของนโยบายการคลัง 2,C100402,"['social protection policy', 'fiscal equality', 'social protection transfer', 'equality and social policy', 'social equality', 'wage equality', 'progress equality', 'advance equality', 'increase equality', 'improve equality', 'enhance equality', 'Redistributive impact of fiscal policy']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.5,ปรับปรุงกฎระเบียบและการตรวจสอบตลาดการเงินและสถาบันทั่วโลกและเสริมสร้างการดำเนินการตามกฎระเบียบดังกล่าว,10.5.1,ตัวบ่งชี้ความสมบูรณ์ทางการเงิน,C100501,"['regulation of financial market', 'monitoring of financial market', 'regulation of financial institution', 'monitoring of financial institution', 'financial soundness', 'financial health', 'improve the regulation on income']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.6,สร้างความมั่นใจในการเป็นตัวแทนและเสียงที่เพิ่มขึ้นสำหรับประเทศกำลังพัฒนาในการตัดสินใจในสถาบันเศรษฐกิจและการเงินระหว่างประเทศทั่วโลกเพื่อส่งมอบสถาบันที่มีประสิทธิภาพน่าเชื่อถือรับผิดชอบและถูกต้องตามกฎหมายมากขึ้น,10.6.1,สัดส่วนของสมาชิกและสิทธิในการลงคะแนนของประเทศกำลังพัฒนาในองค์กรระหว่างประเทศ,C200205,"['decision power of developing countries', 'voting rights of developing countries', 'participation of developing countries', 'voice of developing countries', 'decision-making in developing countries', 'developing countries are better represented in decision-making', 'developing countries represented in decision-making', 'developing countries representation in decision-making', 'equal representation in international organizations']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.7,อำนวยความสะดวกในการย้ายถิ่นฐานอย่างเป็นระเบียบปลอดภัยและมีความรับผิดชอบและการเคลื่อนย้ายของผู้คนรวมถึงผ่านการดำเนินการตามนโยบายการย้ายถิ่นที่วางแผนไว้และมีการจัดการที่ดี,10.7.1,ค่าใช้จ่ายในการสรรหาบุคลากรโดยพนักงานเป็นสัดส่วนของรายได้รายเดือนที่ได้รับในประเทศปลายทาง,C100701,"['safe migration', 'responsible migration', 'orderly migration', 'migration policies', 'manage migration', 'policies for migration', 'safe mobility of people', 'people who died or disappeared in the process of migration', 'died in migration', 'deaths in migration', 'deaths of migrants', 'irregular departures', 'migrant status', 'refugees', 'forced displacement', 'internally displaced people', 'migration partnerships', 'internally displaced persons', 'irregular migration', 'return and readmission', 'Regularised status', 'voluntary returns', 'border management', 'migration routes', 'resettlement', 'migration governance', 'migration management', 'asylum', 'assisted voluntary return', 'legal mobility', 'sustainable reintegration', 'border control', 'smuggling of migrants', 'migrant smuggling', 'host communities', 'diaspora']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.7,อำนวยความสะดวกในการย้ายถิ่นฐานอย่างเป็นระเบียบปลอดภัยและมีความรับผิดชอบและการเคลื่อนย้ายของผู้คนรวมถึงผ่านการดำเนินการตามนโยบายการย้ายถิ่นที่วางแผนไว้และมีการจัดการที่ดี,10.7.2,สัดส่วนของประเทศที่มีนโยบายการย้ายถิ่นฐานที่อำนวยความสะดวกอย่างเป็นระเบียบปลอดภัยปลอดภัยและรับผิดชอบการย้ายถิ่นและการเคลื่อนย้ายของผู้คน,C100702,"['safe migration', 'responsible migration', 'orderly migration', 'migration policies', 'manage migration', 'policies for migration', 'safe mobility of people', 'people who died or disappeared in the process of migration', 'died in migration', 'deaths in migration', 'deaths of migrants', 'irregular departures', 'migrant status', 'refugees', 'forced displacement', 'internally displaced people', 'migration partnerships', 'internally displaced persons', 'irregular migration', 'return and readmission', 'Regularised status', 'voluntary returns', 'border management', 'migration routes', 'resettlement', 'migration governance', 'migration management', 'asylum', 'assisted voluntary return', 'legal mobility', 'sustainable reintegration', 'border control', 'smuggling of migrants', 'migrant smuggling', 'host communities', 'diaspora']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.7,อำนวยความสะดวกในการย้ายถิ่นฐานอย่างเป็นระเบียบปลอดภัยและมีความรับผิดชอบและการเคลื่อนย้ายของผู้คนรวมถึงผ่านการดำเนินการตามนโยบายการย้ายถิ่นที่วางแผนไว้และมีการจัดการที่ดี,10.7.3,จำนวนคนที่เสียชีวิตหรือหายไปในกระบวนการอพยพไปยังจุดหมายปลายทางระหว่างประเทศ,C100703,"['safe migration', 'responsible migration', 'orderly migration', 'migration policies', 'manage migration', 'policies for migration', 'safe mobility of people', 'people who died or disappeared in the process of migration', 'died in migration', 'deaths in migration', 'deaths of migrants', 'irregular departures', 'migrant status', 'refugees', 'forced displacement', 'internally displaced people', 'migration partnerships', 'internally displaced persons', 'irregular migration', 'return and readmission', 'Regularised status', 'voluntary returns', 'border management', 'migration routes', 'resettlement', 'migration governance', 'migration management', 'asylum', 'assisted voluntary return', 'legal mobility', 'sustainable reintegration', 'border control', 'smuggling of migrants', 'migrant smuggling', 'host communities', 'diaspora']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.7,อำนวยความสะดวกในการย้ายถิ่นฐานอย่างเป็นระเบียบปลอดภัยและมีความรับผิดชอบและการเคลื่อนย้ายของผู้คนรวมถึงผ่านการดำเนินการตามนโยบายการย้ายถิ่นที่วางแผนไว้และมีการจัดการที่ดี,10.7.4,สัดส่วนของประชากรที่เป็นผู้ลี้ภัยโดยประเทศต้นทาง,C100704,"['safe migration', 'responsible migration', 'orderly migration', 'migration policies', 'manage migration', 'policies for migration', 'safe mobility of people', 'people who died or disappeared in the process of migration', 'died in migration', 'deaths in migration', 'deaths of migrants', 'irregular departures', 'migrant status', 'refugees', 'forced displacement', 'internally displaced people', 'migration partnerships', 'internally displaced persons', 'irregular migration', 'return and readmission', 'Regularised status', 'voluntary returns', 'border management', 'migration routes', 'resettlement', 'migration governance', 'migration management', 'asylum', 'assisted voluntary return', 'legal mobility', 'sustainable reintegration', 'border control', 'smuggling of migrants', 'migrant smuggling', 'host communities', 'diaspora']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.a,ใช้หลักการของการรักษาพิเศษและแตกต่างสำหรับประเทศกำลังพัฒนาโดยเฉพาะอย่างยิ่งประเทศที่พัฒนาแล้วตามข้อตกลงขององค์การการค้าโลก,10.a.1,สัดส่วนของเส้นภาษีที่นำไปใช้กับการนำเข้าจากประเทศที่พัฒนาน้อยที่สุดและประเทศกำลังพัฒนาที่ไม่มีศูนย์,C100a01,"['special treatment of developing countries', 'developing countries treated special', 'differential treatment for developing countries', 'developing countries special rights', 'special rights for developing countries', 'differential treatment provision', 'Tariff line for developing countries', 'Tariff line for least developed countries', 'Tariff line for LDCs', 'differential treatment for least developed countries', 'differential treatment for LDCs', 'tariff rates on goods coming from developing countries', 'tariff rates on goods from developing countries', 'tariff rates for developing countries', 'tariff rates for least developed countries', 'tariff rates for LDCs']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.b,ส่งเสริมความช่วยเหลือด้านการพัฒนาอย่างเป็นทางการและกระแสการเงินรวมถึงการลงทุนโดยตรงจากต่างประเทศไปยังรัฐที่ความต้องการนั้นยิ่งใหญ่ที่สุดโดยเฉพาะอย่างยิ่งประเทศที่พัฒนาแล้วประเทศแอฟริการัฐกำลังพัฒนาเกาะขนาดเล็กและประเทศกำลังพัฒนาที่ไม่มีทางออกสู่ทะเลตามแผนและโครงการระดับชาติของพวกเขา,10.b.1,การไหลของทรัพยากรทั้งหมดเพื่อการพัฒนาโดยประเทศผู้รับและผู้บริจาคและประเภทของการไหล (เช่นความช่วยเหลือการพัฒนาอย่างเป็นทางการการลงทุนโดยตรงจากต่างประเทศและการไหลอื่น ๆ ),C100b01,"['development aid to neediest countries', 'aid to ldc', 'aid to developing', 'aid least developed', 'aid small island', 'assistance ldc', 'assistance small island', 'assistance least developed', 'direct investment developing countries', 'direct investment ldc', 'direct investment small island', 'direct investment least developed', 'fdi developing countries', 'fdi least developed', 'fdi ldc', 'fdi small island', 'resource flows for development', 'resource flows to developing countries', 'resource flows to least developed countries', 'resource flows to LDCs', 'development assistance', 'direct investment to regions where the need is greatest', 'official development assistance', 'ODA']"
10,ลดความไม่เสมอภาคภายในและระหว่างประเทศ,10.c,ภายในปี 2573 ลดค่าใช้จ่ายในการทำธุรกรรมของผู้ย้ายถิ่นฐานและกำจัดทางเดินส่งเงินที่มีค่าใช้จ่ายสูงกว่าร้อยละ 5 น้อยกว่าร้อยละ 3,10.c.1,ค่าใช้จ่ายในการโอนเงินตามสัดส่วนของจำนวนเงินที่ส่ง,C100c01,"['remittance cost', 'remittance corridors', 'remittance transfer cost', 'remittance transaction cost', 'migrant remittances', 'remittances from migrants']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.1,ภายในปี 2573 ให้แน่ใจว่าสามารถเข้าถึงที่อยู่อาศัยที่เพียงพอปลอดภัยและราคาไม่แพงและบริการพื้นฐานและอัพเกรดสลัม,11.1.1,สัดส่วนของประชากรในเมืองที่อาศัยอยู่ในชุมชนแออัดการตั้งถิ่นฐานอย่างไม่เป็นทางการหรือที่อยู่อาศัยไม่เพียงพอ,C110101,"['access to housing', 'safe housing', 'adequate housing', 'affordable housing', 'inadequate housing', 'slum', 'informal settlements', 'live in informal area', 'right to housing', 'urban renewal', 'demand for housing', 'capacity building of the communal services', 'overburdened services', 'social housing']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.2,ภายในปี 2573 ให้การเข้าถึงระบบการขนส่งที่ปลอดภัยราคาไม่แพงเข้าถึงได้และยั่งยืนสำหรับทุกคนปรับปรุงความปลอดภัยทางถนนโดยเฉพาะอย่างยิ่งโดยการขยายระบบขนส่งสาธารณะโดยให้ความสนใจเป็นพิเศษกับความต้องการของผู้ที่อยู่ในสถานการณ์ที่อ่อนแอผู้หญิงเด็กเด็กพิการและผู้สูงอายุ,11.2.1,สัดส่วนของประชากรที่สามารถเข้าถึงระบบขนส่งสาธารณะได้อย่างสะดวกสบายทางเพศอายุและคนพิการ,C110201,"['affordable transport', 'safe transport', 'accessible transport', 'public transport', 'sustainable transport', 'transport system', 'clean transport', 'clean mobility', 'clean urban mobility', 'electric transport', 'reshaping of the transport sector', 'rail transport network', 'climate resilient transportation infrastructure', 'efficient technologies for transportation', 'sustainable urban mobility', 'sustainable mobility', 'sustainable and smart mobility', 'multimodal mobility']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.3,ภายในปี 2573 ได้เพิ่มความครอบคลุมและความสามารถในการรวมตัวของเมืองและความยั่งยืนสำหรับการวางแผนการตั้งถิ่นฐานและการจัดการมนุษย์แบบมีส่วนร่วมแบบบูรณาการและยั่งยืนและการจัดการในทุกประเทศ,11.3.1,อัตราส่วนของอัตราการใช้ที่ดินต่ออัตราการเติบโตของประชากร,C110301,"['inclusive urbanization', 'sustainable urbanization', 'urban planning', 'urban management', 'sustainable human settlement', 'urban development', 'city planning', 'sustainable cities', 'urban sustainability', 'participation in urban', 'participation and urban planning', 'citizen participation', 'urban social participation', 'urban participation', 'inclusion and civil society', 'inclusive cities', 'inclusive communities', 'sustainable communities', 'design of urban settlements', 'disadvantaged urban areas', 'new urban agenda', 'urban growth', 'urban transition', 'urban wellbeing', 'urban environment', 'better urban governance', 'urban centres as economic poles', 'sustainable urban expansion', 'urban spaces management', 'mega-cities pressure', 'local authorities planning', 'inclusive human settlement', 'safe human settlement', 'inclusive urbanisation', 'sustainable urbanisation']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.3,ภายในปี 2573 ได้เพิ่มความครอบคลุมและความสามารถในการรวมตัวของเมืองและความยั่งยืนสำหรับการวางแผนการตั้งถิ่นฐานและการจัดการมนุษย์แบบมีส่วนร่วมแบบบูรณาการและยั่งยืนและการจัดการในทุกประเทศ,11.3.2,สัดส่วนของเมืองที่มีโครงสร้างการมีส่วนร่วมโดยตรงของภาคประชาสังคมในการวางผังเมืองและการจัดการที่ดำเนินงานอย่างสม่ำเสมอและประชาธิปไตย,C110302,"['inclusive urbanization', 'sustainable urbanization', 'urban planning', 'urban management', 'sustainable human settlement', 'urban development', 'city planning', 'sustainable cities', 'urban sustainability', 'participation in urban', 'participation and urban planning', 'citizen participation', 'urban social participation', 'urban participation', 'inclusion and civil society', 'inclusive cities', 'inclusive communities', 'sustainable communities', 'design of urban settlements', 'disadvantaged urban areas', 'new urban agenda', 'urban growth', 'urban transition', 'urban wellbeing', 'urban environment', 'better urban governance', 'urban centres as economic poles', 'sustainable urban expansion', 'urban spaces management', 'mega-cities pressure', 'local authorities planning', 'inclusive human settlement', 'safe human settlement', 'inclusive urbanisation', 'sustainable urbanisation']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.4,เสริมสร้างความพยายามในการปกป้องและปกป้องมรดกทางวัฒนธรรมและธรรมชาติของโลก,11.4.1,ค่าใช้จ่ายรวมต่อหัวทั้งหมดในการอนุรักษ์การป้องกันและการอนุรักษ์มรดกทางวัฒนธรรมและธรรมชาติทั้งหมดโดยแหล่งเงินทุน (สาธารณะส่วนตัว) ประเภทของมรดก (วัฒนธรรมธรรมชาติ) และระดับของรัฐบาล (ระดับชาติภูมิภาคและท้องถิ่น/เทศบาล),C110401,"['cultural heritage', 'natural heritage', 'unesco world heritage', 'heritage protection', 'heritage conservation', 'heritage park']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.5,ภายในปี 2573 ลดจำนวนผู้เสียชีวิตอย่างมีนัยสำคัญและจำนวนคนที่ได้รับผลกระทบและลดการสูญเสียทางเศรษฐกิจโดยตรงอย่างมีนัยสำคัญเมื่อเทียบกับผลิตภัณฑ์มวลรวมภายในประเทศที่เกิดจากภัยพิบัติรวมถึงภัยพิบัติที่เกี่ยวข้องกับน้ำโดยมุ่งเน้นที่การปกป้องคนจน,11.5.1,"จำนวนผู้เสียชีวิตผู้ที่หายไปและผู้ที่ได้รับผลกระทบโดยตรงจากภัยพิบัติต่อประชากร 100,000 คน",C200303,"['disaster related deaths', 'disaster related cost', 'flood victim', 'flood related cost', 'damage due to flooding', 'disaster resilience', 'disaster vulnerability', 'disaster damage', 'direct economic loss disaster', 'economic loss climate-related', 'economic loss natural disaster', 'disaster risk management', 'disaster risk reduction', 'disaster management', 'disaster preparedness', 'disaster mitigation', 'post-disaster response', 'disaster emergency action', 'DRR', ' Sendai Framework', 'economic cost of disasters']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.5,ภายในปี 2573 ลดจำนวนผู้เสียชีวิตอย่างมีนัยสำคัญและจำนวนคนที่ได้รับผลกระทบและลดการสูญเสียทางเศรษฐกิจโดยตรงอย่างมีนัยสำคัญเมื่อเทียบกับผลิตภัณฑ์มวลรวมภายในประเทศที่เกิดจากภัยพิบัติรวมถึงภัยพิบัติที่เกี่ยวข้องกับน้ำโดยมุ่งเน้นที่การปกป้องคนจน,11.5.2,การสูญเสียทางเศรษฐกิจโดยตรงจากภัยพิบัติที่เกี่ยวข้องกับผลิตภัณฑ์มวลรวมภายในประเทศทั่วโลก (GDP),C200211,"['disaster related deaths', 'disaster related cost', 'flood victim', 'flood related cost', 'damage due to flooding', 'disaster resilience', 'disaster vulnerability', 'disaster damage', 'direct economic loss disaster', 'economic loss climate-related', 'economic loss natural disaster', 'disaster risk management', 'disaster risk reduction', 'disaster management', 'disaster preparedness', 'disaster mitigation', 'post-disaster response', 'disaster emergency action', 'DRR', ' Sendai Framework', 'economic cost of disasters']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.5,ภายในปี 2573 ลดจำนวนผู้เสียชีวิตอย่างมีนัยสำคัญและจำนวนคนที่ได้รับผลกระทบและลดการสูญเสียทางเศรษฐกิจโดยตรงอย่างมีนัยสำคัญเมื่อเทียบกับผลิตภัณฑ์มวลรวมภายในประเทศที่เกิดจากภัยพิบัติรวมถึงภัยพิบัติที่เกี่ยวข้องกับน้ำโดยมุ่งเน้นที่การปกป้องคนจน,11.5.3,(a) ความเสียหายต่อโครงสร้างพื้นฐานที่สำคัญและ (b) จำนวนการหยุดชะงักของบริการพื้นฐานที่เกิดจากภัยพิบัติ,C110503,"['disaster related deaths', 'disaster related cost', 'flood victim', 'flood related cost', 'damage due to flooding', 'disaster resilience', 'disaster vulnerability', 'disaster damage', 'direct economic loss disaster', 'economic loss climate-related', 'economic loss natural disaster', 'disaster risk management', 'disaster risk reduction', 'disaster management', 'disaster preparedness', 'disaster mitigation', 'post-disaster response', 'disaster emergency action', 'DRR', ' Sendai Framework', 'economic cost of disasters']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.6,ภายในปี 2573 ลดผลกระทบต่อสิ่งแวดล้อมต่อหัวของเมืองรวมถึงการให้ความสนใจเป็นพิเศษกับคุณภาพอากาศและการจัดการขยะอื่น ๆ,11.6.1,สัดส่วนของขยะมูลฝอยเทศบาลที่รวบรวมและจัดการในโรงงานควบคุมจากขยะเทศบาลทั้งหมดที่เกิดขึ้นโดยเมือง,C110603,"['urban solid waste', 'urban waste', 'air pollution in cities', 'urban air pollution', 'air pollution in urban', 'particulate matter in cities', 'particulate matter in urban', 'smart waste management', 'improvements to air quality', 'waste management and recycling schemes', 'urban waste reduction', 'urban waste pickers', 'urban waste recycling', 'urbanization pressure', 'urban hazardous waste', 'municipal waste generation and management', 'municipal waste management', 'quality of the air we breathe', 'reduce air, water and noise pollution', 'zero-emission mobility', 'reduce congestion and pollution especially in urban areas']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.6,ภายในปี 2573 ลดผลกระทบต่อสิ่งแวดล้อมต่อหัวของเมืองรวมถึงการให้ความสนใจเป็นพิเศษกับคุณภาพอากาศและการจัดการขยะอื่น ๆ,11.6.2,ระดับเฉลี่ยประจำปีของอนุภาคขนาดเล็ก (เช่น PM2.5 และ PM10) ในเมือง (น้ำหนักประชากร),C110602,"['urban solid waste', 'urban waste', 'air pollution in cities', 'urban air pollution', 'air pollution in urban', 'particulate matter in cities', 'particulate matter in urban', 'smart waste management', 'improvements to air quality', 'waste management and recycling schemes', 'urban waste reduction', 'urban waste pickers', 'urban waste recycling', 'urbanization pressure', 'urban hazardous waste', 'municipal waste generation and management', 'municipal waste management', 'quality of the air we breathe', 'reduce air, water and noise pollution', 'zero-emission mobility', 'reduce congestion and pollution especially in urban areas']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.7,ภายในปี 2573 ให้การเข้าถึงสากลเพื่อความปลอดภัยครอบคลุมและเข้าถึงได้สีเขียวและพื้นที่สาธารณะโดยเฉพาะอย่างยิ่งสำหรับผู้หญิงและเด็กผู้สูงอายุและผู้พิการ,11.7.1,ส่วนแบ่งเฉลี่ยของพื้นที่ที่สร้างขึ้นของเมืองที่เป็นพื้นที่เปิดโล่งสำหรับการใช้งานสาธารณะสำหรับทุกคนตามเพศอายุและบุคคลที่มีความพิการ,C110701,"['green space', 'inclusive public space', 'safe public space', 'open space in cities', 'urban parks', 'green urban development', 'green urban transition', 'Green urban spaces', 'Urban Greening Plans', 'accessible urban forests', 'accessible urban gardens', 'Greening urban']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.7,ภายในปี 2573 ให้การเข้าถึงสากลเพื่อความปลอดภัยครอบคลุมและเข้าถึงได้สีเขียวและพื้นที่สาธารณะโดยเฉพาะอย่างยิ่งสำหรับผู้หญิงและเด็กผู้สูงอายุและผู้พิการ,11.7.2,สัดส่วนของบุคคลที่ตกเป็นเหยื่อของการล่วงละเมิดทางร่างกายหรือทางเพศโดยเพศอายุสถานะความพิการและสถานที่เกิดขึ้นในช่วง 12 เดือนที่ผ่านมา,C110702,"['green space', 'inclusive public space', 'safe public space', 'open space in cities', 'urban parks', 'green urban development', 'green urban transition', 'Green urban spaces', 'Urban Greening Plans', 'accessible urban forests', 'accessible urban gardens', 'Greening urban']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.a,"สนับสนุนการเชื่อมโยงทางเศรษฐกิจสังคมและสิ่งแวดล้อมในเชิงบวกระหว่างเขตเมือง, Peri-Urchan และชนบทโดยการเสริมสร้างการวางแผนการพัฒนาระดับชาติและระดับภูมิภาค",11.a.1,จำนวนประเทศที่มีนโยบายเมืองแห่งชาติหรือแผนการพัฒนาระดับภูมิภาคที่ (ก) ตอบสนองต่อการเปลี่ยนแปลงของประชากร(b) ตรวจสอบให้แน่ใจว่าการพัฒนาดินแดนที่สมดุลและ (c) เพิ่มพื้นที่การคลังในท้องถิ่น,C110a02,"['regional planning', 'regional development plan', ' regional development strategy', 'urban development plan', ' urban development strategy', 'peri-urban area', 'sub urban area', 'urban rural interface', 'rural urban interface', 'regional programmes', 'improve regional management', 'regional network', 'regional development projects', 'regional integration', 'regional driving force', 'urban development at regional level', 'innovation at regional level', 'regional strategy', 'initiatives of regional importance', 'regional socioeconomic integration', 'regional and triangular cooperation potential', 'regional initiatives', 'community-driven solutions', 'global, regional and country-level action']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.b,ภายในปี 2563 เพิ่มจำนวนเมืองและการตั้งถิ่นฐานของมนุษย์อย่างมากที่ใช้และดำเนินการตามนโยบายแบบบูรณาการและแผนการสู่การรวมประสิทธิภาพทรัพยากรการบรรเทาและปรับตัวให้เข้ากับการเปลี่ยนแปลงสภาพภูมิอากาศความยืดหยุ่นต่อภัยพิบัติและพัฒนาและดำเนินการตามกรอบ Sendaiการลดลงของปี 2558-2553 การบริหารความเสี่ยงจากภัยพิบัติแบบองค์รวมในทุกระดับ,11.b.1,จำนวนประเทศที่นำมาใช้และดำเนินกลยุทธ์การลดความเสี่ยงจากภัยพิบัติแห่งชาติให้สอดคล้องกับกรอบ Sendai สำหรับการลดความเสี่ยงจากภัยพิบัติในปี 2558-2553,C200304,"['urban disaster risk', 'disaster risk management in urban', 'disaster risk reduction in urban', 'disaster risk reduction strategy', 'urban inclusion', 'climate change adaptation urban', 'climate change adaptation plan urban', 'urban climate change adaptation', 'urban climate change mitigation', 'climate change mitigation urban', 'climate change mitigation plan urban', 'local disaster risk', 'disaster risk reducation plan', 'urban disaster resilience', 'foster inclusion in cities', 'fight inequalities in cities', 'facilitate inclusion in cities', 'tackle inequalities in cities']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.b,ภายในปี 2563 เพิ่มจำนวนเมืองและการตั้งถิ่นฐานของมนุษย์อย่างมากที่ใช้และดำเนินการตามนโยบายแบบบูรณาการและแผนการสู่การรวมประสิทธิภาพทรัพยากรการบรรเทาและปรับตัวให้เข้ากับการเปลี่ยนแปลงสภาพภูมิอากาศความยืดหยุ่นต่อภัยพิบัติและพัฒนาและดำเนินการตามกรอบ Sendaiการลดลงของปี 2558-2553 การบริหารความเสี่ยงจากภัยพิบัติแบบองค์รวมในทุกระดับ,11.b.2,สัดส่วนของรัฐบาลท้องถิ่นที่นำมาใช้และดำเนินกลยุทธ์การลดความเสี่ยงจากภัยพิบัติในท้องถิ่นให้สอดคล้องกับกลยุทธ์การลดความเสี่ยงจากภัยพิบัติแห่งชาติ,C200305,"['urban disaster risk', 'disaster risk management in urban', 'disaster risk reduction in urban', 'disaster risk reduction strategy', 'urban inclusion', 'climate change adaptation urban', 'climate change adaptation plan urban', 'urban climate change adaptation', 'urban climate change mitigation', 'climate change mitigation urban', 'climate change mitigation plan urban', 'local disaster risk', 'disaster risk reducation plan', 'urban disaster resilience', 'foster inclusion in cities', 'fight inequalities in cities', 'facilitate inclusion in cities', 'tackle inequalities in cities']"
11,ทำให้เมืองและการตั้งถิ่นฐานของมนุษย์มีความปลอดภัย ทั่วถึง พร้อมรับการเปลี่ยนแปลงและยั่งยืน,11.c,สนับสนุนประเทศที่พัฒนาน้อยที่สุดรวมถึงผ่านความช่วยเหลือทางการเงินและเทคนิคในการสร้างอาคารที่ยั่งยืนและยืดหยุ่นโดยใช้วัสดุท้องถิ่น,0,เข้าไปข้างใน,0,"['support LDC in utilizing local building materials for sustainable buildings', 'support LDC in utilising local building materials for sustainable buildings', 'support ldc in sustainable building', 'support least developed countries in sustainable building', 'support developing countries in sustainable building', 'support ldc in resilient building', 'support least developed countries in resilient building', 'support developing countries in resilient building', 'support ldc in building sustainable', 'support least developed countries in building sustainable', 'support developing countries in building sustainable ', 'support ldc in building resilient', 'support least developed countries in building resilient', 'support developing countries in building resilient']"
